timestamp, heartRate, gyroscopeX, gyroscopeY, gyroscopeZ, gyroscopeRotationX, gyroscopeRotationY, gyroscopeRotationZ, light
1573811045141,100,-0.63,0.56,0.14,0.5,-0.047,-0.841,29
1573811046137,100,-22.75,1.82,-1.33,-0.779,-0.478,0.406,55
1573811047137,100,-0.35,-4.41,6.16,-0.721,-0.69,0.054,133
1573811048136,100,-16.87,-9.94,5.32,-0.744,-0.656,0.127,133
1573811049137,100,78.61,-107.66,65.73,0.593,0.025,-0.778,83
1573811050135,100,70.07,2.59,-78.19,0.726,0.399,-0.484,154
1573811051141,100,-20.72,17.78,-16.45,0.486,-0.032,-0.834,32
1573811052140,100,8.47,-2.24,-0.28,0.412,-0.133,-0.876,14
1573811053136,100,-4.97,1.75,2.59,0.398,-0.123,-0.884,14
1573811054164,100,15.4,13.58,-8.54,-0.095,0.372,0.761,18
1573811055143,100,69.65,-13.09,-25.41,0.349,-0.212,-0.893,24
1573811056136,100,1.89,-6.58,2.45,0.485,-0.049,-0.81,29
1573811057140,100,-5.53,5.95,6.86,0.473,-0.036,-0.815,25
1573811058137,100,-1.68,1.96,0.84,0.472,-0.022,-0.81,23
1573811059140,100,1.05,7.14,0.77,0.459,-0.026,-0.812,22
1573811060138,100,9.66,-5.53,-5.53,0.637,0.13,-0.702,51
1573811061138,100,-5.04,3.22,3.5,0.6,0.088,-0.729,44
1573811062137,100,0.49,0.07,1.26,0.597,0.091,-0.728,42
1573811063139,100,8.4,-7.77,-8.54,0.618,0.2,-0.687,50
1573811064177,100,11.9,-18.9,4.9,0.578,0.035,-0.72,42
1573811065203,0,0.35,-4.83,-5.46,0.538,0.054,-0.738,40
1573811066142,0,-10.99,6.65,4.83,0.564,0.142,-0.688,42
1573811067142,0,-17.57,-11.83,-11.06,0.562,0.259,-0.642,36
1573811068141,0,-77.7,-19.53,10.08,-0.632,-0.576,0.518,98
1573811069142,0,-12.88,4.13,4.48,0.647,0.26,-0.655,59
1573811070146,0,-18.9,7.84,9.38,0.59,0.246,-0.622,44
1573811071142,0,1.75,-2.66,-1.05,0.548,0.28,-0.568,41
1573811072142,0,-1.12,0.07,2.31,0.549,0.274,-0.567,42
1573811073145,0,-67.27,3.85,-11.34,0.514,0.37,-0.483,42
1573811074139,0,61.39,-0.21,-22.4,0.411,0.104,-0.137,29
1573811075142,100,9.52,39.48,131.81,0.432,0.111,-0.611,34
1573811076139,100,-22.82,-30.87,-5.53,0.473,0.016,-0.552,38
1573811077139,100,25.9,-18.48,18.48,0.313,-0.121,-0.639,33
1573811078140,100,66.29,74.69,6.58,0.408,0.037,-0.653,33
1573811079141,100,7,69.16,0.49,-0.534,-0.82,0.205,117
1573811080140,101,23.59,2.52,23.24,0.514,0.105,-0.688,45
1573811081138,101,-3.36,8.19,9.45,0.625,0.326,-0.628,66
1573811082142,101,-7.7,-3.22,4.41,-0.704,-0.646,0.245,108
1573811083149,100,-0.21,0.14,0.49,-0.698,-0.635,0.276,106
1573811084146,102,0.56,0.14,0.84,-0.695,-0.636,0.276,109
1573811085146,102,-0.14,-1.26,-0.63,-0.693,-0.638,0.276,114
1573811086155,102,-0.63,-0.7,0.49,-0.696,-0.633,0.284,112
1573811087142,100,0.7,0.63,-0.07,-0.695,-0.632,0.29,111
1573811088138,99,3.85,-0.21,7.35,-0.697,-0.643,0.262,116
1573811089142,99,-0.42,-1.05,0.77,-0.694,-0.643,0.262,113
1573811090138,98,2.24,1.47,-0.07,-0.694,-0.649,0.247,112
1573811091142,98,-470.61,-33.18,-63.7,-0.546,-0.458,0.538,105
1573811092150,98,-15.19,8.33,5.67,-0.604,-0.648,0.399,81
1573811093141,98,0.07,-7.28,-19.39,-0.565,-0.576,0.46,70
1573811094142,99,7.35,4.13,-15.61,-0.364,-0.743,0.554,81
1573811095156,100,8.68,-1.19,-0.07,-0.264,-0.786,0.493,95
1573811096139,99,-22.75,-3.5,32.9,-0.34,-0.754,0.541,95
1573811097139,99,-10.43,-3.15,9.38,-0.574,-0.652,0.39,75
1573811098134,99,84.91,-13.65,-14.14,0.026,0.195,-0.669,1
1573811099137,99,-0.84,1.82,0.91,0.009,0.167,-0.677,1
1573811100135,99,1.05,1.05,-0.35,0.007,0.168,-0.675,1
1573811101136,99,0.28,0.07,0.49,0.007,0.171,-0.674,1
1573811102139,99,0.42,1.96,-0.35,0.006,0.17,-0.671,1
1573811103141,99,-0.21,0.14,0.07,0.008,0.167,-0.669,1
1573811104141,99,-0.98,0.49,0.14,0.007,0.163,-0.668,1
1573811105137,99,0.56,2.1,0.42,0.007,0.168,-0.664,1
1573811106136,99,1.4,0.56,-0.56,0.008,0.164,-0.662,1
1573811107138,99,1.54,-6.16,-2.73,0.007,0.172,-0.66,1
1573811108195,99,-0.21,-0.21,-0.14,0.009,0.165,-0.657,1
1573811109178,99,1.05,2.52,-1.19,0.022,0.157,-0.649,1
1573811110137,99,1.05,-0.14,0.77,0.027,0.164,-0.644,11
1573811111139,99,212.87,15.54,-18.13,0.11,0.451,-0.502,11
1573811112143,99,-14.14,4.06,7,0.498,0.677,-0.163,36
1573811113140,99,-106.54,-63.07,-49.35,0.62,0.691,-0.243,69
1573811114139,99,-11.41,2.17,-2.17,-0.585,-0.62,0.427,87
1573811115138,99,-153.44,57.89,22.82,0.403,0.363,-0.519,53
1573811116140,99,-69.86,6.3,109.34,-0.529,-0.577,0.441,62
1573811117143,99,70.49,64.96,-10.43,0.528,0.68,-0.226,53
1573811118133,99,-35.84,11.62,39.27,0.505,0.673,-0.178,33
1573811119140,99,-16.03,7.42,-29.75,0.397,0.634,-0.296,3
1573811120136,99,5.46,82.25,23.73,-0.459,-0.716,0.293,72
1573811121137,99,9.8,-1.54,0.77,0.388,0.687,-0.258,58
1573811122140,99,43.26,26.53,6.93,0.446,0.738,-0.18,42
1573811123135,99,-12.04,-13.16,-9.59,0.387,0.675,-0.276,41
1573811124181,99,-48.44,-14,-28.98,-0.541,-0.792,0.161,69
1573811125136,0,108.99,9.87,-11.83,-0.557,-0.828,0.055,114
1573811126139,0,11.06,3.85,-19.18,-0.633,-0.687,0.355,170
1573811127141,0,-90.93,-13.09,16.31,0.369,-0.063,-0.605,33
1573811128143,0,38.29,-24.92,4.83,0.277,-0.109,-0.651,14
1573811129144,0,3.5,-1.89,-0.49,0.235,-0.061,-0.682,16
1573811130138,0,0.07,0.49,0.42,0.225,-0.052,-0.691,16
1573811131144,0,0.14,1.26,1.4,0.227,-0.051,-0.688,17
1573811132137,0,-8.33,7.84,0.84,0.401,-0.032,-0.576,15
1573811133141,0,10.36,-4.27,-0.56,0.481,-0.077,-0.563,36
1573811134141,0,-3.57,-10.01,-2.59,0.443,-0.065,-0.591,33
1573811135150,0,-2.24,-6.93,-0.35,0.405,-0.064,-0.598,31
1573811136143,0,0.21,3.08,-0.7,0.394,-0.055,-0.603,28
1573811137141,0,-5.04,0.28,2.52,0.367,-0.089,-0.583,29
1573811138151,0,-10.71,2.8,1.82,0.337,-0.103,-0.584,27
1573811139139,0,-26.11,6.02,-8.12,0.342,-0.117,-0.552,21
1573811140139,0,1.82,-0.63,-6.37,0.425,-0.065,-0.544,31
1573811141140,0,29.12,16.59,19.18,0.346,-0.027,-0.62,25
1573811142137,90,-29.05,-6.86,-4.48,0.574,0.343,-0.607,45
1573811143139,89,5.53,-4.55,-0.49,0.482,0.09,-0.629,33
1573811144142,90,129.78,-5.46,7.91,0.427,-0.137,-0.489,30
1573811145142,90,-3.22,1.26,-29.89,-0.556,-0.777,0.294,117
