timestamp, heartRate, gyroscopeX, gyroscopeY, gyroscopeZ, gyroscopeRotationX, gyroscopeRotationY, gyroscopeRotationZ, light
1574510431709,0,6.37,-15.89,-10.99,0.133,0.28,-0.021,null
1574510432475,0,10.99,20.3,-2.59,0.097,0.987,0.081,210
1574510433477,0,-2.24,0.42,-2.87,0.136,0.99,0.027,207
1574510434477,0,-6.79,2.52,11.69,0.143,0.987,0.05,187
1574510435476,0,-22.19,-35.42,-20.93,-0.179,-0.855,0.17,41
1574510436682,0,-24.36,1.47,52.29,-0.161,-0.904,0.114,41
1574510437886,0,8.12,53.48,9.45,0.335,0.928,0.035,78
1574510438475,0,-1.33,-38.92,7.49,0.085,0.987,0.046,254
1574510439475,0,-6.58,-7.56,0.7,-0.034,-0.994,0,234
1574510440477,0,-10.85,-1.68,-23.73,-0.07,-0.996,0.011,179
1574510441478,0,4.48,-8.61,9.1,0.078,0.996,0.009,166
1574510442478,0,-32.34,25.06,52.99,-0.115,-0.99,0.04,128
1574510443684,0,-465.92,-168.35,14.07,0.054,0.771,-0.041,128
1574510444701,87,106.82,70.91,-108.92,0.086,0.726,-0.08,42
1574510445682,87,-9.59,-13.51,36.26,0.16,0.984,0.013,35
1574510446702,87,28.84,0.42,15.75,-0.319,-0.757,0.506,33
1574510447774,87,-30.73,-43.33,-15.89,0.034,0.639,-0.04,25
1574510448477,88,3.5,-12.67,-26.74,0.101,0.994,0.006,157
1574510449689,87,-255.36,-102.55,-63.77,0.041,0.507,-0.021,157
1574510450680,87,-29.61,-31.15,-37.94,-0.003,0.029,-0.063,12
1574510451686,88,-30.03,12.67,7.42,0.059,0.064,-0.038,12
1574510452692,88,-14.28,27.58,9.31,0.079,0.088,-0.021,11
1574510453681,88,-16.8,6.72,24.5,0.18,0.167,-0.057,12
1574510454691,88,15.75,9.17,22.47,0.17,0.091,-0.048,12
1574510455689,89,-7.91,10.92,32.76,0.208,0.182,-0.067,12
1574510456686,88,0.91,11.97,43.89,0.214,0.272,-0.083,12
1574510457681,87,-20.79,19.53,55.51,0.197,0.26,-0.067,12
1574510458685,88,-4.69,28.91,39.69,0.202,0.245,-0.071,12
1574510459685,87,11.2,19.88,14.63,0.196,0.215,-0.07,13
1574510460694,87,3.92,11.97,9.59,0.154,0.188,-0.049,13
1574510461682,87,0.35,6.23,4.41,0.178,0.289,-0.074,12
1574510462680,87,24.85,-4.97,-9.8,0.138,0.175,-0.056,12
1574510463676,87,0.21,-4.76,8.96,0.131,0.233,-0.062,12
1574510464675,87,-16.94,-21,-11.06,0.145,0.299,-0.069,11
1574510465681,87,21.28,-14.91,-10.5,0.174,0.231,-0.063,11
1574510466682,87,19.11,-7.14,-14.63,0.201,0.299,-0.089,12
1574510467680,87,12.81,-15.54,-33.67,0.173,0.262,-0.076,12
1574510468673,87,-5.39,19.11,-11.34,0.224,0.215,-0.105,12
1574510469680,87,31.5,27.16,11.55,0.161,0.173,-0.075,12
1574510470678,87,11.83,12.67,6.44,0.168,0.173,-0.07,13
1574510471679,87,-25.55,-12.6,12.88,0.183,0.153,-0.065,12
1574510472683,87,102.97,-5.81,28.77,0.185,0.282,-0.077,13
1574510473678,87,-43.68,4.76,26.11,0.171,0.261,-0.068,13
1574510474674,87,2.73,10.36,28.77,0.189,0.195,-0.069,13
1574510475675,87,-24.22,21.63,33.32,0.161,0.195,-0.056,12
1574510476681,87,-1.54,15.19,12.67,0.149,0.221,-0.056,12
1574510477677,87,5.81,10.36,1.82,0.152,0.236,-0.054,12
1574510478673,87,7.28,-8.47,-3.71,0.131,0.203,-0.051,12
1574510479677,87,-18.83,-14.63,-6.44,0.092,0.223,-0.039,13
1574510480677,87,-8.54,-18.76,1.4,0.06,0.199,-0.038,11
1574510481682,87,12.53,-20.72,-18.83,0.087,0.178,-0.044,12
1574510482679,87,29.33,-29.4,-39.62,0.029,0.149,-0.023,12
1574510483674,87,1.26,-36.75,-46.13,0.11,0.149,-0.052,13
1574510484674,87,23.45,3.29,-25.69,0.151,0.178,-0.089,13
1574510485682,87,6.93,-7.7,-24.71,0.155,0.24,-0.084,14
1574510486680,87,-9.59,-1.19,-17.15,0.147,0.258,-0.078,12
1574510487677,87,4.13,20.86,-9.38,0.141,0.208,-0.083,12
1574510488678,87,38.36,21.7,-2.8,0.081,0.106,-0.063,12
1574510489678,87,45.43,20.16,21.77,0.063,0.108,-0.138,16
1574510490680,87,-47.18,10.29,25.06,0.074,0.221,-0.137,17
1574510491693,0,-2.31,15.12,0.14,0.035,0.216,-0.082,16
1574510492696,0,-22.82,-38.36,-12.74,0.113,0.299,-0.103,13
1574510493689,0,28.56,-18.2,-17.85,0.124,0.181,-0.109,14
1574510494684,0,-6.02,20.93,-15.4,0.172,0.228,-0.114,11
1574510495686,0,22.89,26.04,-5.39,0.164,0.177,-0.093,13
1574510496682,0,-11.48,9.03,28.14,0.154,0.151,-0.089,12
1574510497686,0,8.82,-8.96,2.66,0.116,0.05,-0.075,12
1574510498683,0,-48.02,16.24,20.37,0.11,0.24,-0.085,12
1574510499683,0,-47.6,8.89,25.13,0.214,0.239,-0.097,11
1574510500694,0,-4.27,20.58,45.92,0.147,0.16,-0.067,11
1574510501682,0,-47.81,40.67,25.83,0.106,0.179,-0.042,12
1574510502681,100,7,9.66,15.26,0.099,0.147,-0.043,11
1574510503681,102,4.55,-0.7,-8.12,0.116,0.163,-0.055,12
1574510504684,102,15.61,-11.13,-7.77,0.072,0.092,-0.046,12
1574510505698,102,21.49,-47.39,-9.24,0.014,0.308,-0.02,13
1574510506687,103,-34.44,-18.06,-20.09,0.005,0.369,-0.028,13
1574510507680,104,19.81,-32.48,-29.33,0.01,0.262,-0.044,13
1574510508686,104,9.8,-64.12,-63.07,0.121,0.158,-0.074,13
1574510509693,104,28.28,-20.72,-49.7,0.13,0.175,-0.124,15
1574510510687,104,-9.87,-2.03,-24.92,0.182,0.246,-0.152,15
1574510511682,104,-6.23,20.3,3.36,0.182,0.204,-0.142,14
1574510512681,104,7.42,43.19,6.79,0.138,0.159,-0.131,15
1574510513679,104,-8.26,-5.53,7.77,0.144,0.083,-0.106,12
1574510514688,104,-6.93,60.69,50.19,0.099,0.106,-0.127,14
1574510515689,103,3.5,140.07,27.86,0.032,0.139,-0.098,16
1574510516682,103,-20.16,108.29,65.59,0.077,0.16,-0.095,17
1574510517682,104,3.08,108.08,41.51,0.057,0.209,-0.084,17
1574510518686,104,16.87,71.89,36.82,0.031,0.201,-0.069,16
1574510519685,103,-12.95,15.82,13.51,0.058,0.202,-0.08,16
1574510520685,104,-9.03,-5.88,-18.13,0.057,0.27,-0.103,17
1574510521716,105,-17.99,-83.3,-24.92,0.009,0.279,-0.067,15
1574510522684,105,-25.9,-12.95,0.91,0.081,0.217,-0.113,13
1574510523677,105,20.51,-35.7,-12.95,0.078,0.186,-0.088,14
1574510524677,105,19.25,-40.53,-42.42,0.099,0.137,-0.101,14
1574510525674,105,12.81,-56.42,-57.68,0.098,0.17,-0.121,15
1574510526666,105,-67.97,-44.59,-37.87,0.143,0.214,-0.145,17
1574510527682,105,-45.85,-75.67,-57.54,0.167,0.2,-0.158,16
1574510528678,105,-41.65,-3.99,-18.48,0.148,0.275,-0.153,16
1574510529677,105,11.2,13.44,2.59,0.09,0.155,-0.129,16
1574510530677,105,30.17,30.1,43.75,0.127,0.183,-0.147,14
1574510531685,105,-11.06,8.4,21.42,0.162,0.064,-0.107,12
1574510532677,105,-26.25,10.5,34.65,0.261,0.263,-0.137,13
1574510533681,105,5.81,18.06,40.25,0.188,0.143,-0.073,11
1574510534679,105,-0.49,21.21,27.09,0.177,0.144,-0.075,12
1574510535678,105,-11.2,-3.92,10.29,0.14,0.123,-0.065,12
1574510536676,105,-3.43,2.66,4.9,0.168,0.222,-0.086,11
1574510537673,105,33.39,-11.83,-0.84,0.108,0.151,-0.064,12
1574510538677,105,6.37,-18.83,-4.41,0.101,0.235,-0.049,12
1574510539677,105,-1.12,-24.5,-25.76,0.102,0.169,-0.054,12
1574510540681,105,19.53,-16.59,-24.22,0.138,0.233,-0.066,12
1574510541680,105,-35.28,-14.07,-28.84,0.182,0.372,-0.117,17
1574510542675,105,24.29,-6.37,-29.75,0.143,0.264,-0.086,13
1574510543673,105,5.6,-11.06,-12.53,0.185,0.504,-0.146,20
1574510544677,105,24.99,25.34,1.47,0.116,0.084,-0.065,12
1574510545682,105,20.02,9.52,3.01,0.177,0.19,-0.092,12
1574510546674,105,-0.7,6.86,16.73,0.212,0.087,-0.099,14
1574510547683,105,-5.53,-6.58,5.6,0.137,0.027,-0.082,14
1574510548676,105,-29.54,10.78,26.04,0.215,0.209,-0.111,14
1574510549684,105,-21.49,1.19,27.44,0.215,0.243,-0.11,13
1574510550678,105,-6.09,15.68,29.75,0.205,0.237,-0.111,15
1574510551684,0,5.25,13.93,31.22,0.194,0.182,-0.09,13
1574510552685,0,3.92,15.68,23.45,0.164,0.161,-0.075,12
1574510553684,0,28.84,1.33,20.16,0.124,0.11,-0.052,13
1574510554690,0,-14.7,-5.67,-1.61,0.16,0.184,-0.065,13
1574510555686,0,1.05,-4.69,-0.63,0.137,0.199,-0.06,12
1574510556684,0,36.47,-13.65,-14.84,0.058,0.125,-0.034,12
1574510557681,0,-2.66,0.28,-3.43,0.074,0.264,-0.062,13
1574510558685,0,-7.07,-18.69,-5.53,0.09,0.278,-0.064,13
1574510559685,0,-1.82,-23.31,-6.65,0.093,0.254,-0.06,13
1574510560716,0,-3.01,-30.38,-22.19,0.129,0.155,-0.045,12
1574510561683,0,9.59,-16.59,-27.51,0.15,0.218,-0.071,13
1574510562683,103,16.03,-8.96,-35.77,0.143,0.229,-0.084,13
1574510563693,103,-1.68,-11.2,-33.11,0.148,0.306,-0.092,15
1574510564675,104,262.92,28.35,-3.57,0.032,0.886,0.004,33
1574510565696,104,39.2,-8.54,6.37,0.062,-0.997,0,158
1574510566685,105,30.1,51.03,-19.25,-0.126,-0.824,0.113,47
1574510567683,105,51.03,54.67,-76.44,-0.09,-0.714,0.091,45
1574510568695,106,-75.81,46.2,27.37,0.148,0.583,-0.118,31
1574510569683,106,-11.9,6.02,12.18,0.169,0.595,-0.132,25
1574510570684,107,9.73,29.96,17.99,0.136,0.595,-0.106,26
1574510571681,108,-0.35,31.08,15.75,0.13,0.533,-0.084,25
1574510572695,107,0.7,28.91,14.98,0.161,0.486,-0.095,25
1574510573688,107,28.91,4.41,5.46,0.15,0.488,-0.085,22
1574510574691,106,8.33,-0.98,6.65,0.136,0.523,-0.083,23
1574510575686,106,3.57,-33.32,-1.75,0.1,0.538,-0.062,23
1574510576683,105,-35.42,-66.78,10.99,0.117,0.522,-0.075,25
1574510577680,105,-19.95,-12.88,2.94,0.008,0.624,0.003,27
1574510578693,104,-22.47,35,4.41,0.046,0.554,-0.027,25
1574510579686,104,-1.47,7.28,1.4,0.001,0.64,0.005,27
1574510580681,104,16.66,-57.4,-17.36,0.12,0.526,-0.07,24
1574510581702,104,4.06,-53.76,-12.46,0.097,0.692,-0.094,28
1574510582676,104,12.18,-22.05,-23.8,0.093,0.69,-0.09,29
1574510583677,104,38.92,-27.72,-45.22,0.202,0.526,-0.144,23
1574510584681,104,9.45,-6.16,-21,0.187,0.568,-0.143,25
1574510585681,104,10.78,-0.35,-16.31,0.199,0.523,-0.14,25
1574510586678,104,35.7,17.01,-15.12,0.21,0.49,-0.143,25
