timestamp, heartRate, gyroscopeX, gyroscopeY, gyroscopeZ, gyroscopeRotationX, gyroscopeRotationY, gyroscopeRotationZ, light
1572356749732,92,-3.01,-2.31,-2.87,-0.584,0.32,0.695,12
1572356750741,92,24.85,-0.42,-1.61,-0.563,0.349,0.688,12
1572356751708,0,-2.24,-7.42,-1.68,-0.556,0.339,0.702,12
1572356752704,0,3.92,-0.28,2.31,-0.533,0.35,0.72,12
1572356753707,0,-5.67,-0.98,4.9,-0.545,0.362,0.69,12
1572356754707,0,-4.34,-2.8,-0.98,-0.51,0.333,0.758,12
1572356755709,0,0.21,0.98,2.59,-0.491,0.319,0.786,11
1572356756705,0,-23.59,-3.57,3.22,-0.506,0.327,0.765,11
1572356757706,0,-9.03,0.63,4.9,-0.542,0.352,0.698,11
1572356758704,0,-8.47,-0.21,2.59,-0.535,0.342,0.722,11
1572356759704,0,-5.46,-4.62,9.8,-0.533,0.347,0.711,9
1572356760706,0,-4.41,-1.82,-0.77,-0.567,0.32,0.709,11
1572356761708,0,11.83,10.64,-4.48,-0.571,0.342,0.676,11
1572356762704,0,-34.65,4.69,1.54,-0.527,0.327,0.742,11
1572356763707,0,-22.26,-2.17,-1.12,-0.529,0.373,0.688,12
1572356764705,0,-2.45,3.15,-2.8,-0.584,0.359,0.643,13
1572356765705,0,37.52,-2.94,-10.08,0.383,-0.224,-0.894,8
1572356766742,0,-49.63,4.76,23.52,-0.644,0.279,0.655,14
1572356767704,0,23.38,-19.74,-7.91,-0.88,0.28,0.275,22
1572356768706,0,-61.81,76.72,-67.48,-0.487,0.508,0.521,13
1572356769710,0,-53.76,-156.73,242.55,0.398,-0.033,-0.862,14
1572356770775,0,13.16,-14.91,7.35,-0.078,0.158,-0.653,0
1572356771711,0,0.63,-0.98,2.1,-0.125,0.338,-0.532,0
1572356772737,0,-0.42,-0.42,0.35,-0.12,0.326,-0.539,0
1572356773721,0,0.7,0.49,0.7,-0.119,0.322,-0.542,0
1572356774724,0,-5.04,19.95,-2.94,-0.114,0.278,-0.59,0
1572356775716,86,-24.85,41.23,-5.6,0.003,0.016,-0.787,0
1572356776708,86,10.29,-10.57,5.18,0.011,0.038,-0.774,0
1572356777806,87,-2.52,7.56,2.8,0.014,0.031,-0.782,0
1572356778712,88,120.96,86.1,-232.54,0.449,-0.182,-0.872,0
1572356779710,89,-134.75,-22.89,-29.54,-0.849,-0.336,0.017,42
1572356780708,89,110.18,37.17,-69.79,-0.707,-0.446,-0.286,29
1572356781721,89,19.11,-40.04,-34.23,-0.772,-0.428,-0.135,32
1572356782703,90,27.72,88.27,87.01,0.27,-0.298,-0.634,6
1572356783710,90,15.61,29.96,79.1,-0.671,0.3,0.592,27
1572356784712,90,10.64,2.66,0.42,-0.537,0.409,0.637,0
1572356785708,90,0.84,-5.18,-1.26,-0.517,0.386,0.688,0
1572356786704,90,-5.88,1.96,3.57,-0.476,0.386,0.73,0
1572356787791,90,998.27,-37.45,-1.12,0.125,0.037,-0.843,1
1572356788707,90,173.18,33.53,33.6,0.234,-0.517,-0.662,14
1572356789704,90,-32.69,-9.31,2.31,-0.338,0.624,0.319,24
1572356790706,90,181.79,90.09,22.68,0.221,0.202,-0.702,0
1572356791709,90,-5.25,3.85,-2.52,0.052,0.412,-0.514,0
1572356792706,90,0.28,-0.14,0.21,0.047,0.388,-0.533,0
1572356793704,90,134.54,125.3,-195.3,0.443,0.186,-0.756,0
1572356794705,90,43.47,19.25,-30.38,-0.889,-0.41,-0.08,29
1572356795706,90,151.13,93.73,41.44,-0.174,-0.678,-0.24,26
1572356796703,90,-1.26,-23.45,23.8,0.481,-0.056,-0.439,14
1572356797702,90,49.14,-32.9,6.3,0.177,-0.411,-0.558,15
1572356798711,90,4.97,3.08,-30.8,0.237,-0.373,-0.564,12
1572356799708,90,-139.37,67.9,31.71,0.449,-0.399,-0.799,13
1572356800707,90,29.05,1.82,-32.13,0.152,-0.433,-0.575,14
1572356801705,90,-294.56,151.34,-55.79,-0.325,-0.668,0.057,12
1572356802855,90,-20.79,-84.21,37.59,-0.558,-0.59,0.025,36
1572356803720,90,-20.79,-84.21,37.59,-0.558,-0.59,0.025,36
1572356804716,90,2.31,1.61,-1.54,0.017,0.123,-0.314,0
