timestamp, heartRate, gyroscopeX, gyroscopeY, gyroscopeZ, gyroscopeRotationX, gyroscopeRotationY, gyroscopeRotationZ, light
1574890430273,59,-0.49,0.7,0.35,-0.5,0.865,0.007,28
1574890431278,59,-0.14,0.7,0.14,-0.501,0.864,0.007,28
1574890432279,59,4.55,0.63,-0.98,-0.505,0.862,0.008,28
1574890433274,59,4.55,0.63,-0.98,-0.505,0.862,0.008,28
1574890434277,59,9.24,1.96,-0.91,-0.509,0.86,0.006,28
1574890435274,59,-7.14,-0.21,1.61,-0.506,0.861,0.009,28
1574890436273,59,8.82,0.98,-2.1,-0.509,0.859,0.01,28
1574890437273,59,8.82,0.98,-2.1,-0.509,0.859,0.01,28
1574890438278,59,6.65,1.75,-3.01,-0.511,0.858,0.009,28
1574890439273,59,1.12,-0.56,0.77,-0.513,0.858,0.007,28
1574890440273,59,-5.39,0.42,1.89,-0.51,0.858,0.011,28
1574890441281,59,10.08,1.89,-3.08,-0.514,0.857,0.007,28
1574890442273,59,-6.37,-0.21,3.08,-0.515,0.857,0.006,28
1574890443280,59,3.43,1.89,-1.54,-0.512,0.858,0.01,28
1574890444273,59,3.78,0.21,0.14,-0.516,0.856,0.006,27
1574890445278,0,-7,-0.07,2.24,-0.514,0.856,0.009,28
1574890446277,0,10.5,3.15,-3.15,-0.517,0.855,0.009,28
1574890447272,0,10.5,3.15,-3.15,-0.517,0.855,0.009,28
1574890448274,0,0.14,2.24,-0.07,-0.516,0.855,0.01,28
1574890449275,0,9.73,0.56,-1.82,-0.52,0.854,0.005,28
1574890450275,0,-3.36,1.89,2.03,-0.518,0.855,0.008,27
1574890451273,0,0.28,-3.92,-2.66,-0.53,0.847,0.007,27
1574890452275,0,5.04,3.57,-0.91,-0.537,0.842,0.005,25
1574890453275,0,2.94,4.69,-5.67,-0.527,0.848,0.008,28
1574890454274,0,3.92,1.19,-1.82,-0.537,0.842,0.009,27
1574890455273,0,-0.84,3.29,0.91,-0.511,0.858,0.009,28
1574890456278,0,-35.98,-7,12.18,-0.534,0.843,0.015,27
1574890457272,0,-35.98,-7,12.18,-0.534,0.843,0.015,27
1574890458274,0,-5.11,-0.84,2.24,-0.518,0.854,0.011,31
1574890459276,0,2.31,0.84,-0.49,-0.492,0.868,0.015,31
1574890460274,0,3.29,1.05,0.49,-0.49,0.87,0.011,30
1574890461279,0,-1.61,0.77,0.63,-0.488,0.871,0.009,28
1574890462278,0,4.27,0.91,0.14,-0.486,0.872,0.006,28
1574890463277,0,-1.26,1.89,0.7,-0.486,0.872,0.006,28
1574890464282,0,2.31,-0.07,-0.84,-0.484,0.874,0.006,27
1574890465290,69,1.05,0.77,0.63,-0.484,0.874,0.004,26
1574890466287,69,-0.7,0.14,-0.21,-0.481,0.875,0.006,26
1574890467279,68,2.52,0.07,0.49,-0.48,0.876,0.004,26
1574890468277,67,-1.75,1.89,0.77,-0.477,0.878,0.003,25
1574890469276,67,2.45,-0.07,-0.7,-0.474,0.879,0.002,25
1574890470277,66,-0.42,1.82,0.77,-0.472,0.881,0.002,25
1574890471273,65,-0.42,1.82,0.77,-0.472,0.881,0.002,25
1574890472273,64,0.91,1.33,0.7,-0.466,0.884,0.002,25
1574890473278,64,-0.42,0.14,-0.21,-0.464,0.885,0.003,24
1574890474298,63,1.96,0.49,-0.07,-0.463,0.886,0.001,25
1574890475286,63,1.96,0.49,-0.07,-0.463,0.886,0.001,25
1574890476276,63,0.98,-0.21,-0.7,-0.454,0.89,0.003,25
1574890477273,63,1.47,0.63,0.77,-0.453,0.891,0.001,25
1574890478273,63,-1.33,0.42,-0.14,-0.448,0.893,0.003,25
1574890479275,63,1.19,0.98,0.7,-0.442,0.896,0.001,25
1574890480274,63,2.1,-0.14,-0.56,-0.438,0.898,0.001,25
1574890481279,63,0.14,1.75,0.77,-0.429,0.902,0,25
1574890482275,63,2.03,-0.28,-0.77,-0.422,0.905,0.001,25
1574890483278,63,1.33,0.7,0.7,-0.414,0.909,-0.001,25
1574890484276,63,-1.4,0.28,-0.14,-0.401,0.915,0,25
1574890485278,63,2.03,0.28,0.35,-0.394,0.918,-0.002,25
1574890486276,63,-1.19,1.68,0.49,-0.379,0.925,-0.003,25
1574890487278,63,-1.19,1.68,0.49,-0.379,0.925,-0.003,25
1574890488274,63,1.26,0.84,0.63,-0.347,0.937,-0.005,25
1574890489274,63,1.75,0.28,-0.49,-0.326,0.944,-0.004,25
1574890490275,63,-0.35,1.33,0.56,-0.294,0.955,-0.006,25
1574890491272,63,1.82,-0.14,-0.42,-0.294,0.955,-0.006,25
1574890492273,63,-0.98,1.54,0.56,-0.227,0.973,-0.008,25
1574890493274,63,2.73,-0.28,-0.7,-0.189,0.981,-0.011,25
1574890494274,63,0.56,1.26,0.56,-0.132,0.99,-0.012,25
1574890495276,63,0.56,1.26,0.56,-0.132,0.99,-0.012,25
1574890496278,63,161,3.15,8.68,-0.028,0.998,-0.053,25
1574890497282,63,-9.52,2.52,0.35,-0.279,-0.96,0.003,12
1574890498280,63,-47.95,-8.61,4.83,-0.247,-0.969,0.019,11
1574890499280,63,-47.95,-8.61,4.83,-0.247,-0.969,0.019,11
1574890500277,63,-9.45,1.68,-0.7,-0.652,-0.758,0.002,13
1574890501276,63,-5.25,0.49,-2.73,-0.645,-0.764,0,14
1574890502279,63,9.73,2.24,-0.98,-0.65,-0.76,-0.002,14
1574890503287,63,25.34,-11.55,0.56,-0.319,-0.948,0.006,14
1574890504274,63,-4.48,-5.32,-0.35,-0.321,-0.947,0.004,15
1574890505282,0,-0.7,1.47,-1.89,-0.65,-0.76,-0.004,15
1574890506282,0,21.91,1.12,14.49,-0.648,-0.761,-0.013,15
1574890507280,0,21.91,1.12,14.49,-0.648,-0.761,-0.013,15
1574890508275,0,5.18,-0.98,1.19,-0.367,-0.93,0.003,14
1574890509288,0,-5.18,-7.35,3.99,-0.38,-0.925,0.004,14
1574890510282,0,2.8,-0.91,-1.96,-0.386,-0.922,0.004,15
1574890511284,0,-21.21,-8.4,-2.66,-0.386,-0.922,0.004,15
1574890512274,0,7.91,2.52,0.77,-0.396,-0.918,0.003,15
1574890513283,0,-0.56,0.49,0.14,-0.413,-0.911,0.002,15
1574890514281,0,0.77,0.63,0.28,-0.42,-0.908,0.002,14
1574890515281,0,0.77,0.63,0.28,-0.42,-0.908,0.002,14
1574890516274,0,1.68,0.42,0.35,-0.431,-0.903,0.003,15
1574890517286,70,-17.64,-8.96,-3.99,-0.43,-0.903,0.009,15
1574890518276,70,13.93,4.69,0.91,-0.654,-0.756,0.001,14
1574890519278,71,13.93,4.69,0.91,-0.654,-0.756,0.001,14
1574890520276,70,10.08,1.19,3.64,-0.652,-0.758,0.003,15
1574890521285,70,8.89,1.89,2.38,-0.452,-0.892,0.007,15
1574890522281,71,0.56,-0.07,0.28,-0.467,-0.884,0.002,15
1574890523277,70,0.56,-0.07,0.28,-0.467,-0.884,0.002,15
1574890524282,69,-0.84,-0.91,0.42,-0.478,-0.878,0.004,15
1574890525279,66,-12.88,-2.24,-0.84,-0.654,-0.757,0.001,15
1574890526281,66,17.43,-1.19,1.47,-0.654,-0.757,0.001,15
1574890527283,65,9.73,0.28,-1.33,-0.652,-0.758,0.004,15
1574890528281,63,-23.59,-13.72,5.88,-0.489,-0.872,0.021,16
1574890529280,64,22.19,4.9,1.05,-0.495,-0.869,0.005,14
1574890530284,66,6.3,0.42,1.26,-0.504,-0.864,0.004,15
1574890531275,68,-1.54,0.98,0.49,-0.505,-0.863,0.002,15
1574890532283,70,0.42,-1.33,1.54,-0.509,-0.861,0.001,15
1574890533286,71,23.66,-1.96,-5.81,-0.515,-0.857,0.007,16
1574890534304,73,2.66,0.49,0.21,-0.52,-0.854,0.002,16
1574890535284,74,2.66,0.49,0.21,-0.52,-0.854,0.002,16
1574890536280,74,-1.61,-0.63,0.98,-0.529,-0.849,0.002,15
1574890537280,74,9.73,5.67,-4.2,-0.525,-0.851,0.004,15
1574890538284,74,3.78,0.07,-0.21,-0.529,-0.848,0.004,16
1574890539284,74,3.78,0.07,-0.21,-0.529,-0.848,0.004,18
1574890540282,74,2.24,0.28,-0.14,-0.535,-0.845,0.004,16
1574890541273,74,0.42,1.26,0.14,-0.539,-0.842,0.005,16
1574890542281,74,1.82,0.7,0.21,-0.543,-0.84,0.004,16
1574890543282,74,0.49,0.63,0.21,-0.547,-0.837,0.005,16
1574890544278,74,1.12,0.21,0.21,-0.549,-0.836,0.004,16
1574890545285,74,8.26,4.13,4.2,-0.656,-0.755,0,14
1574890546274,74,-8.96,-4.97,-5.67,-0.657,-0.754,-0.006,15
1574890547281,74,-3.22,-0.14,1.4,-0.557,-0.831,0.001,15
1574890548285,74,-5.11,-3.15,0.07,-0.563,-0.826,0.001,13
1574890549284,74,-5.11,-3.15,0.07,-0.563,-0.826,0.001,15
1574890550306,74,0.42,1.33,0.35,-0.567,-0.824,0.002,15
1574890551279,74,2.38,0.28,-0.14,-0.569,-0.822,0.002,15
1574890552285,74,0.63,0.21,0.56,-0.571,-0.821,0.002,15
1574890553280,74,0.07,1.75,1.12,-0.573,-0.82,0.002,15
1574890554278,74,0.84,0.21,0.28,-0.574,-0.819,0.002,15
1574890555278,74,-1.61,0.91,-0.42,-0.576,-0.817,0.002,15
1574890556278,74,1.19,0.63,0.07,-0.578,-0.816,0.002,15
1574890557286,74,-1.75,0.84,-0.14,-0.58,-0.815,0.002,15
1574890558279,74,1.19,0.56,0.14,-0.582,-0.813,0.002,15
1574890559284,74,0.07,1.19,0.21,-0.583,-0.813,0.002,15
1574890560280,74,1.4,0.42,0.07,-0.584,-0.812,0.002,15
1574890561282,74,1.4,0.42,0.07,-0.584,-0.812,0.002,15
1574890562279,74,2.03,-0.14,0.35,-0.587,-0.81,0.002,14
1574890563278,74,0.49,2.31,-0.35,-0.588,-0.809,0.002,15
1574890564294,74,-3.99,1.12,0.42,-0.588,-0.809,0.003,13
