timestamp, heartRate, gyroscopeX, gyroscopeY, gyroscopeZ, gyroscopeRotationX, gyroscopeRotationY, gyroscopeRotationZ, light
1573735007391,113,-0.91,4.2,0.14,0.218,0.97,0.047,242
1573735008398,113,-1.4,1.12,1.61,0.219,0.967,0.06,234
1573735009394,113,-5.67,5.11,-16.24,0.222,0.963,0.066,230
1573735010394,113,2.31,2.03,-8.75,0.238,0.962,0.026,179
1573735011389,113,11.97,-0.14,-13.3,0.266,0.954,0.019,161
1573735012388,113,-2.59,0.28,11.97,0.258,0.958,0.019,168
1573735013393,113,-25.41,0.84,9.31,0.298,0.95,0.003,163
1573735014393,113,-9.52,-3.36,15.96,0.295,0.951,0.008,146
1573735015391,113,-4.34,-2.66,14.7,0.264,0.954,0.02,163
1573735016390,113,-8.33,-4.34,22.82,0.186,0.973,0.07,231
1573735017390,113,15.05,-7.49,-55.51,0.298,0.945,0.008,250
1573735018389,113,16.1,-11.97,-34.3,0.215,0.969,0.011,233
1573735019386,113,-42.21,-30.66,58.52,0.226,0.958,0.077,188
1573735020390,113,-1.12,-10.29,52.57,0.247,0.958,0.055,212
1573735021391,113,-164.78,43.12,70.84,0.201,0.924,0.102,221
1573735022390,113,17.57,19.88,-8.47,-0.235,0.609,0.124,35
1573735023497,113,2.66,-18.9,-41.93,0.225,0.972,0.039,229
1573735024395,113,2.66,-18.9,-41.93,0.225,0.972,0.039,229
1573735025398,113,-4.55,10.78,-43.61,0.076,0.937,0.036,184
1573735026398,113,-35.35,-23.31,-9.1,-0.443,-0.714,0.531,111
1573735027396,113,-43.82,-8.96,-54.04,-0.581,-0.454,0.594,88
1573735028392,113,120.54,122.71,-92.89,-0.008,0.422,-0.062,33
1573735029405,113,70.98,100.8,-109.55,-0.013,0.64,-0.009,71
1573735030395,113,88.55,121.1,-167.3,0.013,0.666,-0.037,70
1573735031397,113,153.93,148.47,-124.18,0.007,0.741,0.027,73
1573735032397,113,274.54,68.81,-69.79,0.245,0.958,0.086,133
1573735033446,113,-14.42,-17.85,23.52,0.286,0.957,0.041,174
1573735034397,0,-63.14,-30.1,78.12,0.087,0.925,0.073,184
1573735035390,0,-73.43,-17.29,57.26,0.051,0.937,0.074,171
1573735036396,0,-65.52,-29.61,30.87,-0.144,-0.881,0.165,160
1573735037394,0,26.46,-17.92,-38.29,0.138,0.982,0.09,261
1573735038392,0,9.52,25.69,2.45,0.123,0.99,0.072,302
1573735039392,0,-7.63,16.87,7.91,0.161,0.978,0.114,264
1573735040396,0,-33.6,-27.3,-5.81,0.131,0.977,0.107,264
1573735041396,0,-12.39,-36.75,53.41,-0.104,0.456,-0.023,36
1573735042391,0,-65.94,-72.87,75.81,0.03,0.716,-0.025,48
1573735043394,0,-48.51,-85.12,53.97,0.042,0.688,-0.042,47
1573735044394,0,-43.47,-22.82,-49.56,-0.088,-0.734,0.094,49
1573735045396,0,79.66,56.28,-85.19,0.076,0.693,-0.079,57
1573735046393,0,74.41,105.21,-79.17,0.091,0.675,-0.1,75
1573735047394,0,54.32,83.3,-77.35,-0.004,0.678,-0.027,73
1573735048398,0,-174.37,-105.21,135.45,0.026,0.704,-0.029,80
1573735049391,0,-64.75,-96.04,155.33,0.064,0.709,-0.062,93
1573735050395,0,-47.67,-100.66,10.99,0.143,0.636,-0.124,55
1573735051394,0,23.94,127.26,-163.24,0.073,0.669,-0.072,72
1573735052398,0,179.34,106.54,-272.02,-0.016,0.676,-0.027,69
1573735053393,0,-63.21,46.9,207.41,0.581,0.462,0.622,104
1573735054398,84,-28.35,-57.68,256.27,0.219,0.781,-0.126,247
1573735055391,-10,-8.96,-74.2,115.85,0.015,0.766,-0.018,86
1573735056392,84,230.58,-25.9,42.84,-0.45,0.378,-0.07,41
1573735057393,84,206.92,150.78,-267.05,0.058,0.675,-0.104,61
1573735058430,85,48.16,22.61,27.58,-0.356,0.582,-0.105,73
1573735059390,83,-78.68,-73.43,269.5,0.227,0.707,-0.189,182
