timestamp, heartRate, gyroscopeX, gyroscopeY, gyroscopeZ, gyroscopeRotationX, gyroscopeRotationY, gyroscopeRotationZ, light
1573032024428,118,56,12.95,29.26,-0.046,0.562,-0.502,32
1573032025407,118,-23.24,52.71,-37.17,-0.109,0.511,-0.582,45
1573032026409,118,-4.13,12.04,-38.43,-0.134,0.478,-0.579,36
1573032027407,118,39.06,10.71,11.9,0.024,0.659,-0.219,64
1573032028414,118,-27.02,-11.2,-54.6,0.167,0.682,-0.177,91
1573032029391,-10,139.93,-84.7,5.32,0.464,0.855,-0.015,103
1573032030526,-10,-2.1,5.46,2.45,-0.497,-0.859,-0.02,51
1573032031425,-10,105.42,-139.16,5.95,0.575,0.795,0.129,55
1573032032414,-10,-116.13,-44.59,-62.51,0.097,0.577,-0.384,3
1573032033405,-10,158.48,-3.5,-79.94,-0.588,-0.806,0.055,106
1573032034404,-10,-32.97,21.07,-3.57,0.442,0.784,0.15,69
1573032035403,-10,-95.06,-30.59,-57.89,-0.572,-0.73,0.291,125
1573032036408,-10,-9.73,-65.17,-37.59,0.475,0.439,-0.521,109
1573032037410,-10,28.91,53.76,84.84,-0.471,-0.531,0.468,110
1573032038413,-10,4.69,26.25,-63.35,0.69,0.705,-0.089,127
1573032039416,116,-7.21,-21.28,26.25,0.474,0.746,-0.204,79
1573032040438,116,-5.67,-10.92,21.63,0.628,0.769,-0.021,84
1573032041403,116,21.63,-7.56,43.82,0.78,0.624,-0.012,113
1573032042404,116,9.8,20.65,-91.07,-0.678,-0.73,0.066,81
1573032043401,116,-24.22,-12.46,54.39,0.655,0.731,-0.083,124
1573032044398,116,3.85,-11.27,-37.94,0.704,0.702,-0.059,113
1573032045400,116,-86.66,48.72,23.66,0.578,0.794,0.125,62
1573032046399,116,-25.41,8.54,3.15,0.325,0.709,-0.192,48
1573032047403,116,18.48,22.26,33.95,0.156,0.636,-0.284,11
1573032048403,116,-36.96,24.92,50.82,-0.023,0.657,-0.242,33
1573032049404,116,-7.28,-199.85,-184.17,-0.508,0.365,-0.551,27
1573032050400,116,-32.41,-66.01,44.52,-0.02,0.649,-0.383,21
1573032051418,116,-260.05,-70.21,12.04,-0.101,0.625,-0.406,33
1573032052401,116,-291.83,-55.86,33.39,-0.341,-0.446,0.603,27
1573032053404,116,71.68,103.67,266.98,-0.45,0.346,-0.823,57
1573032054398,116,31.78,35,199.64,0.295,0.663,-0.029,54
1573032055400,116,58.38,190.61,35.84,0.823,0.232,0.369,102
1573032056401,116,-199.5,101.29,-161.28,-0.098,0.509,-0.816,48
1573032057402,116,50.75,60.69,38.57,0.232,0.617,-0.659,43
1573032058404,116,-120.33,1.96,-14.84,-0.027,0.645,-0.727,38
1573032059403,116,-203.98,69.58,-70.28,-0.014,-0.583,0.811,48
1573032060402,116,157.08,45.92,-78.05,0.42,0.517,-0.613,93
1573032061404,116,-45.36,-202.51,-37.03,0,0.434,-0.873,16
1573032062400,116,9.45,-4.62,7.28,0.137,0.61,-0.734,36
1573032063406,116,-181.58,94.22,-128.1,0.277,0.435,-0.782,10
1573032064400,116,70.7,62.86,83.44,0.418,0.409,-0.716,17
1573032065401,116,208.32,127.61,188.86,0.04,0.195,-0.865,16
1573032066400,116,-33.25,-61.18,-166.95,0.039,0.143,-0.819,19
1573032067400,116,-31.64,-141.47,-126.35,0.023,0.064,-0.829,21
1573032068407,116,-31.92,-71.82,-117.25,-0.019,0.323,-0.773,21
1573032069432,116,-33.88,-133.7,-108.43,0.035,0.085,-0.912,17
1573032070409,118,-9.24,50.54,56.35,0.107,0.205,-0.895,20
1573032071410,119,3.64,89.25,19.88,-0.021,0.008,0.958,15
1573032072421,119,35.84,61.39,8.61,0.021,0.111,-0.941,17
1573032073411,119,5.25,22.75,-10.15,0.026,0.094,-0.944,13
1573032074450,118,52.29,-121.45,-56.91,0.226,0.171,-0.857,14
